,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_features,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
32,0.11699967384338379,0.0029666182787501084,0.013199806213378906,0.002136149649709101,,sqrt,32,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 32, 'random_state': 42}",0.6972111553784861,0.6772908366533864,0.6772908366533864,0.696,0.708,0.6911585657370518,0.012069258925046959,22,0.5296289731773602,0.5210543458030895,0.482010582010582,0.5434343434343435,0.5384915069347046,0.522923950272016,0.021842076383194003,19,0.45220561092654116,0.4676818014027317,0.44368438392641824,0.48893608132572064,0.49259852388246766,0.4690212802927759,0.019385587289945,22,0.7015954555805931,0.7091737012046792,0.717444096725487,0.7688737135803341,0.7165598011543373,0.7227293536490861,0.023772659224249544,18,0.454228621619926,0.4752961716539131,0.43767757147067493,0.5028722934158197,0.4965664965664966,0.473328230945366,0.024708322502077978,21
33,0.22340002059936523,0.004672632753930627,0.014599037170410157,0.0004904274089739342,,sqrt,64,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 64, 'random_state': 42}",0.7131474103585658,0.6812749003984063,0.701195219123506,0.704,0.696,0.6991235059760955,0.010517329452951639,9,0.5615470601386094,0.5160922955040602,0.592929292929293,0.5605728881590951,0.4827395330112722,0.542776213948466,0.038731982062405405,14,0.4780269472129937,0.4569675156884459,0.4794404384651005,0.4923467019449473,0.4796917792322332,0.4772946765087441,0.01140739718753565,16,0.7107142720034189,0.7191491057885823,0.720845861388698,0.782564460136035,0.7305744224098172,0.7327696243453102,0.02568453931332021,10,0.4854795263268148,0.4579179977421757,0.4846418813232399,0.5072710641676158,0.4736066547831254,0.48178342486859427,0.016173248760138495,11
34,0.36519818305969237,0.009453096224570893,0.01880049705505371,0.000748264728712751,,sqrt,100,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 100, 'random_state': 42}",0.7051792828685259,0.6733067729083665,0.7131474103585658,0.712,0.708,0.7023266932270916,0.014786076124985116,6,0.5707918050941306,0.4950579150579151,0.6591026544514916,0.5823030557891786,0.4929258630447085,0.5600362586874849,0.061889632646375856,3,0.4682908822443706,0.45876707272056105,0.4789162457840983,0.49692011326184843,0.485679803184329,0.4777148234390415,0.013278218254738435,14,0.7056375885932566,0.7213665978854199,0.7298197056268618,0.7711118190944442,0.724039579203868,0.7303950580807701,0.021877034344580607,12,0.47457219382439114,0.4591653247450349,0.4727114072663811,0.5140809011776754,0.4802568525972781,0.48015733592215215,0.018320034837704863,14
35,0.6679964065551758,0.07145906737060308,0.02740035057067871,0.003136929815367505,,sqrt,200,42,"{'class_weight': None, 'max_features': 'sqrt', 'n_estimators': 200, 'random_state': 42}",0.7131474103585658,0.6812749003984063,0.7131474103585658,0.736,0.712,0.7111139442231075,0.01742836407922968,1,0.5767441860465117,0.5028925097890614,0.5348782031002847,0.6299747621821006,0.5203000882612533,0.5529579498758423,0.045601175135676617,8,0.48321336286452565,0.4569675156884459,0.46702624246685304,0.532501276516734,0.4997690665181265,0.487895492810937,0.026625722195789795,5,0.7123443517988717,0.720760911491593,0.734262462906076,0.7839145344498872,0.7329946443238513,0.7368553809940559,0.02488378964948867,1,0.4849150230850454,0.45840532632985465,0.4585377585377586,0.5500807533327858,0.49705665625452483,0.4897991035079938,0.03368455003084963,5
36,0.004999637603759766,6.217195897295617e-07,0.007600307464599609,0.0004892986611161467,,log2,1,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 1, 'random_state': 42}",0.5577689243027888,0.5856573705179283,0.6135458167330677,0.588,0.532,0.575394422310757,0.027976746268508632,47,0.3718693078324226,0.44484264081541447,0.4440566491383188,0.4407940803160824,0.34703847352741285,0.40972023032593025,0.041808737119458816,53,0.36027131782945737,0.4480251015134737,0.4370408360816654,0.45289305110708816,0.34204033792879357,0.4080541288920957,0.04709448889581303,53,0.5227845538016039,0.5891535284480343,0.5913531408735555,0.5981974353348363,0.5147046376881531,0.5632386592292365,0.03654095358486954,53,0.3634098065677014,0.44626782994045144,0.43995752024425855,0.4456109865093317,0.3440128919479952,0.4078518070419476,0.04468293131866641,53
37,0.008800840377807618,0.0007477810212095209,0.008199071884155274,0.0003993048313700501,,log2,2,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 2, 'random_state': 42}",0.4900398406374502,0.5338645418326693,0.545816733067729,0.492,0.472,0.5067442231075697,0.02816296245227106,53,0.37073906485671193,0.46225071225071224,0.4485817718900426,0.4075986025138567,0.3759392076502732,0.4130218718323194,0.03709543589103738,51,0.3796142488002953,0.5047249907715025,0.4898257936764021,0.4170821148400872,0.37832242491760665,0.4339139146011787,0.05378201120197273,48,0.5390651353719735,0.6441648538489059,0.6373879437524694,0.6019087076563255,0.5429337822997238,0.5930920845858796,0.04490668162191094,47,0.36744639376218324,0.4603559518631289,0.4510606973164692,0.3941874505254787,0.3677987616232288,0.4081698510180978,0.04011669520520621,51
38,0.018999099731445312,0.0025305624575733612,0.01080007553100586,0.001469217505192539,,log2,4,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 4, 'random_state': 42}",0.601593625498008,0.6294820717131474,0.649402390438247,0.608,0.636,0.6248956175298805,0.017739050226940594,37,0.4024112088628218,0.4933722163308589,0.4913891825229035,0.4657879421053133,0.47726311919860304,0.4660447338041001,0.03335948438270237,38,0.3872831303063861,0.4992709486895533,0.48916234462442104,0.4755477417258507,0.465333286914543,0.4633194904521508,0.039737825886140374,30,0.6121319353704449,0.6570985214795577,0.6807841989940074,0.6897261689584776,0.6436627174372737,0.6566807084479522,0.027666646190860206,40,0.3907810183326294,0.49610760979832774,0.48910830886762385,0.46935336318551685,0.4695139275945263,0.4629728455557248,0.03761949420503199,36
39,0.03079953193664551,0.003655747804570702,0.009600067138671875,0.001742678467813728,,log2,8,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 8, 'random_state': 42}",0.6374501992031872,0.6772908366533864,0.6653386454183267,0.66,0.676,0.6632159362549801,0.014423983174367428,32,0.42073170731707316,0.525577420738711,0.5024731854628762,0.5075757575757576,0.5292194653109745,0.49711550728107845,0.039530623793518155,28,0.39879106681432264,0.498265042451089,0.467988583241911,0.48882119481966296,0.4962238314069536,0.4700179437467879,0.0371903097211858,20,0.6531602183980185,0.6735079410547152,0.6980993893847215,0.7329371305242344,0.699139908564497,0.6913689175852373,0.02687944588189431,32,0.39766225019751067,0.5075384956242385,0.47658924639534056,0.4906337842934061,0.5051392831606395,0.4755126119342271,0.0404818099691714,19
40,0.05859994888305664,0.002576951709378456,0.009800052642822266,0.00040023381908708635,,log2,16,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 16, 'random_state': 42}",0.6693227091633466,0.6812749003984063,0.6533864541832669,0.676,0.688,0.673596812749004,0.011822915856243744,29,0.45276220145379026,0.5177792196226607,0.4604747386759582,0.46849926849926854,0.4910194475411867,0.4781069751585729,0.023605847871351043,36,0.4204318936877076,0.47024732373569583,0.43746426602269084,0.4651186000092838,0.46476929861207816,0.45160627641349127,0.019365821871811784,45,0.6725781727487522,0.7015170363848388,0.6942003305382403,0.7582862408366969,0.697776065847275,0.7048715692711606,0.028535819571991902,28,0.4170911215875799,0.4794472921243295,0.43521016617790814,0.46037340445799196,0.46438922851736625,0.4513022425730352,0.022248841385937784,40
41,0.1149991512298584,0.002098193179861479,0.012000799179077148,0.0006324858191725798,,log2,32,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 32, 'random_state': 42}",0.6972111553784861,0.6772908366533864,0.6772908366533864,0.696,0.708,0.6911585657370518,0.012069258925046959,22,0.5296289731773602,0.5210543458030895,0.482010582010582,0.5434343434343435,0.5384915069347046,0.522923950272016,0.021842076383194003,19,0.45220561092654116,0.4676818014027317,0.44368438392641824,0.48893608132572064,0.49259852388246766,0.4690212802927759,0.019385587289945,22,0.7015954555805931,0.7091737012046792,0.717444096725487,0.7688737135803341,0.7165598011543373,0.7227293536490861,0.023772659224249544,18,0.454228621619926,0.4752961716539131,0.43767757147067493,0.5028722934158197,0.4965664965664966,0.473328230945366,0.024708322502077978,21
42,0.22479887008666993,0.005035284786540974,0.014599847793579101,0.00048924085918344,,log2,64,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 64, 'random_state': 42}",0.7131474103585658,0.6812749003984063,0.701195219123506,0.704,0.696,0.6991235059760955,0.010517329452951639,9,0.5615470601386094,0.5160922955040602,0.592929292929293,0.5605728881590951,0.4827395330112722,0.542776213948466,0.038731982062405405,14,0.4780269472129937,0.4569675156884459,0.4794404384651005,0.4923467019449473,0.4796917792322332,0.4772946765087441,0.01140739718753565,16,0.7107142720034189,0.7191491057885823,0.720845861388698,0.782564460136035,0.7305744224098172,0.7327696243453102,0.02568453931332021,10,0.4854795263268148,0.4579179977421757,0.4846418813232399,0.5072710641676158,0.4736066547831254,0.48178342486859427,0.016173248760138495,11
43,0.3953976631164551,0.03981186250158253,0.023800182342529296,0.005600837325246568,,log2,100,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 100, 'random_state': 42}",0.7051792828685259,0.6733067729083665,0.7131474103585658,0.712,0.708,0.7023266932270916,0.014786076124985116,6,0.5707918050941306,0.4950579150579151,0.6591026544514916,0.5823030557891786,0.4929258630447085,0.5600362586874849,0.061889632646375856,3,0.4682908822443706,0.45876707272056105,0.4789162457840983,0.49692011326184843,0.485679803184329,0.4777148234390415,0.013278218254738435,14,0.7056375885932566,0.7213665978854199,0.7298197056268618,0.7711118190944442,0.724039579203868,0.7303950580807701,0.021877034344580607,12,0.47457219382439114,0.4591653247450349,0.4727114072663811,0.5140809011776754,0.4802568525972781,0.48015733592215215,0.018320034837704863,14
44,0.6503969192504883,0.07499985935575904,0.02880063056945801,0.007494004329120787,,log2,200,42,"{'class_weight': None, 'max_features': 'log2', 'n_estimators': 200, 'random_state': 42}",0.7131474103585658,0.6812749003984063,0.7131474103585658,0.736,0.712,0.7111139442231075,0.01742836407922968,1,0.5767441860465117,0.5028925097890614,0.5348782031002847,0.6299747621821006,0.5203000882612533,0.5529579498758423,0.045601175135676617,8,0.48321336286452565,0.4569675156884459,0.46702624246685304,0.532501276516734,0.4997690665181265,0.487895492810937,0.026625722195789795,5,0.7123443517988717,0.720760911491593,0.734262462906076,0.7839145344498872,0.7329946443238513,0.7368553809940559,0.02488378964948867,1,0.4849150230850454,0.45840532632985465,0.4585377585377586,0.5500807533327858,0.49705665625452483,0.4897991035079938,0.03368455003084963,5
45,0.011799907684326172,0.001468685529199075,0.009600257873535157,0.0016258931995531917,,,1,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 1, 'random_state': 42}",0.5617529880478087,0.5776892430278885,0.6055776892430279,0.56,0.58,0.577003984063745,0.016417251125136683,46,0.386892177589852,0.4158063342845952,0.46310324046173107,0.4248124098124098,0.4470143613000756,0.42752570468973267,0.02623493062481601,50,0.3680232558139535,0.41866002214839426,0.4740966167494846,0.4395023905677018,0.4322146404864689,0.4264993851532006,0.034491019305859245,50,0.5359888038363596,0.570432139236866,0.6153450116714455,0.5870919177319593,0.579111164467613,0.5775938073888487,0.025690214902575226,50,0.3749490987204633,0.41701323021547737,0.46625552848164586,0.42908277608593065,0.4379180782295731,0.425043742346618,0.029847733848765025,48
46,0.022400093078613282,0.0014966055014887297,0.009999322891235351,0.0016729993759605447,,,2,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 2, 'random_state': 42}",0.4860557768924303,0.549800796812749,0.5537848605577689,0.496,0.508,0.5187282868525896,0.027905656431313788,52,0.3886920827710301,0.46241172147125553,0.4636670750269147,0.44550297372878017,0.4344849050731403,0.4389517516142242,0.027386576779619896,45,0.4018641565153193,0.4895902547065338,0.500330026277564,0.4795443995729471,0.46535765677946433,0.4673372987703657,0.03470843921995726,24,0.5673125029269103,0.6351164660847733,0.640599982340912,0.6482880385063147,0.6119142183269329,0.6206462416371686,0.029299638269767166,44,0.3852485217418669,0.45823892177622527,0.46374521072796937,0.430552350914894,0.4320693155644612,0.43397086414508335,0.02780150752959972,45
47,0.04059953689575195,0.0010200959326732168,0.008199930191040039,0.0004001863911131694,,,4,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 4, 'random_state': 42}",0.5976095617529881,0.6095617529880478,0.6135458167330677,0.592,0.6,0.6025434262948208,0.007902978926925595,42,0.4227191662801965,0.4450779727095517,0.45480750439710765,0.45837610211869984,0.45211372989150767,0.44661889507941266,0.01272045540034425,43,0.43260428202288664,0.44146363971945374,0.4650641994513525,0.4675637097897229,0.45138095901220815,0.4516153579991248,0.013414578621283688,44,0.612324977239637,0.672993639269713,0.6658827704854907,0.672480916437296,0.6439557184145617,0.6535276043693397,0.02315202870577941,42,0.4270246000637563,0.4431036831692552,0.45666136366323834,0.4603580938819811,0.45159487125738046,0.44774852240712226,0.01186836063113751,43
48,0.08620014190673828,0.007332111258653266,0.010000038146972656,0.0020974431979049937,,,8,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 8, 'random_state': 42}",0.6573705179282868,0.649402390438247,0.6613545816733067,0.66,0.664,0.6584254980079682,0.004993257719844167,34,0.4340653089088633,0.4800982832161898,0.4927649648502996,0.5027865074376702,0.5165917824323775,0.48526136936908004,0.02825853236618667,32,0.46638981173864896,0.47167774086378733,0.47750443525880737,0.5014958455182658,0.5011662721069489,0.4836468210972916,0.014861433267955462,10,0.658347255811515,0.7146722312185775,0.7194586135697248,0.7116968278509613,0.708575146249343,0.7025500149400243,0.02239061921171258,31,0.44685500919748505,0.472796940200709,0.47883037395749256,0.5020013915190232,0.5069313282847361,0.4814830086318892,0.021680422550275896,13
49,0.17379937171936036,0.013629264073231692,0.011800146102905274,0.0017197362237689178,,,16,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 16, 'random_state': 42}",0.6892430278884463,0.6454183266932271,0.701195219123506,0.676,0.692,0.6807713147410359,0.01942981407418869,27,0.49727963123890123,0.4700617283950617,0.5343685981855429,0.5244434437982824,0.541428483619153,0.5135163770473883,0.02640166665721359,25,0.4886120339608711,0.46276301218161686,0.4855745117818815,0.5031425521050922,0.5093823979947082,0.48989490160483395,0.016196997873743336,3,0.6801262716426568,0.7043530683418296,0.7192189873731145,0.7360876425986932,0.7142995480772566,0.7108171036067101,0.0184663484739746,25,0.4828382727262533,0.46372532191179916,0.4914976010513768,0.5111250117707198,0.5205130577275013,0.4939398530375301,0.020216787378312104,3
50,0.3489974498748779,0.03620360439380257,0.015001296997070312,0.002965685732637828,,,32,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 32, 'random_state': 42}",0.7051792828685259,0.6772908366533864,0.7091633466135459,0.68,0.688,0.6919266932270917,0.012996973346498221,21,0.5123425215496827,0.5030848205718672,0.5537956296576986,0.521343954248366,0.5012873836403249,0.5183708619335878,0.01910812719819623,22,0.4792451088962717,0.4786360280546327,0.5007002444345569,0.48670797939005706,0.4877930186139349,0.4866164758778906,0.007972073269829648,7,0.7133665563361227,0.7009476957455386,0.7366473836208289,0.753286984322008,0.7089108373863358,0.7226318914821668,0.019393229965747487,20,0.47538239538239546,0.47970312811087695,0.5045455712122379,0.4962686454678098,0.48777961135070247,0.48873587030480453,0.010653727044293517,7
51,0.663195276260376,0.03276212047207627,0.016400575637817383,0.002245260853492562,,,64,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 64, 'random_state': 42}",0.701195219123506,0.6733067729083665,0.701195219123506,0.708,0.688,0.6943394422310757,0.012354561091315707,14,0.5345603378156205,0.4963546020247051,0.5528499278499278,0.5499764484220443,0.479518540089303,0.5226519712403201,0.02950388903742676,21,0.48361018826135105,0.4708840900701366,0.47330636514831936,0.512191895279209,0.4814556932646335,0.4842896464047299,0.01474699870359805,9,0.719516961593429,0.7044307291027004,0.7252196266516746,0.7650316554901716,0.7262000012665618,0.7280797948209076,0.020048713748815138,16,0.48510313216195566,0.4744321669736034,0.47280478574230195,0.5217810862972153,0.47518154835228005,0.48586054390547123,0.01847138654678303,10
52,0.9919954299926758,0.030536030958943156,0.020999813079833986,0.003846004895476232,,,100,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 100, 'random_state': 42}",0.6892430278884463,0.6812749003984063,0.7131474103585658,0.708,0.684,0.6951330677290837,0.012967351731070111,13,0.5021124708624708,0.5144820814923907,0.6248315363881402,0.5591856060606061,0.4685115425480537,0.5338246474703322,0.05398338768458977,17,0.46554078995939463,0.4812015503875969,0.4854284624171963,0.5185292206285105,0.47370375528013736,0.4848807557345672,0.018138441717289146,8,0.7092841464921872,0.7109068725509221,0.7292911468248402,0.7686675874184203,0.7280825667206446,0.7292464640014029,0.021401945518124636,15,0.46453622583785287,0.4881907367132174,0.4917209029610085,0.5291785288975888,0.4658008658008658,0.48788545204210665,0.02346417436202982,8
53,1.7035929679870605,0.053168821025288214,0.020400047302246094,0.001854388938573986,,,200,42,"{'class_weight': None, 'max_features': None, 'n_estimators': 200, 'random_state': 42}",0.7051792828685259,0.6972111553784861,0.7211155378486056,0.712,0.696,0.7063011952191234,0.009401523898214838,3,0.5436706259059735,0.5361939258846475,0.6320004376876415,0.5711966604823747,0.5103654188948307,0.5586854137710935,0.041467473549704745,5,0.47347729789590254,0.500673680324843,0.49517640838572435,0.5147692986120781,0.4917850345819988,0.4951763439601094,0.013389952639945428,1,0.7138858306258536,0.7121858165837373,0.7357445667382373,0.778897351728484,0.7293049620999456,0.7340037055552515,0.02417146013501383,7,0.4725058447625042,0.5077348066298343,0.5008818342151676,0.5303652359370835,0.49288525582803516,0.500874595474525,0.01889643346949072,1
